movieId,title,genres,img
3005,"Bone Collector, The (1999)",Thriller,#N/A
3006,"Insider, The (1999)",Drama|Thriller,#N/A
3007,American Movie (1999),Documentary,#N/A
3008,Last Night (1998),Drama|Sci-Fi,#N/A
3010,Rosetta (1999),Drama,#N/A
3011,"They Shoot Horses, Don't They? (1969)",Drama,#N/A
3013,Bride of Re-Animator (1990),Comedy|Horror,#N/A
3014,Bustin' Loose (1981),Comedy,#N/A
3015,Coma (1978),Thriller,#N/A
3016,Creepshow (1982),Horror,#N/A
3017,Creepshow 2 (1987),Horror,#N/A
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi,#N/A
3019,Drugstore Cowboy (1989),Crime|Drama,#N/A
3020,Falling Down (1993),Action|Drama,#N/A
3021,"Funhouse, The (1981)",Horror,#N/A
3022,"General, The (1926)",Comedy|War,#N/A
3024,Piranha (1978),Horror|Sci-Fi,#N/A
3028,"Taming of the Shrew, The (1967)",Comedy,#N/A
3029,Nighthawks (1981),Action|Drama,#N/A
3030,Yojimbo (1961),Action|Adventure,#N/A
3031,Repossessed (1990),Comedy,#N/A
3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller,#N/A
3033,Spaceballs (1987),Comedy|Sci-Fi,#N/A
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,#N/A
3035,Mister Roberts (1955),Comedy|Drama|War,#N/A
3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama,#N/A
3037,Little Big Man (1970),Western,#N/A
3038,"Face in the Crowd, A (1957)",Drama,#N/A
3039,Trading Places (1983),Comedy,#N/A
3040,Meatballs (1979),Comedy,#N/A
3041,Meatballs Part II (1984),Comedy,#N/A
3042,Meatballs III (1987),Comedy,#N/A
3043,Meatballs 4 (1992),Comedy,#N/A
3044,Dead Again (1991),Mystery|Romance|Thriller,#N/A
3045,Peter's Friends (1992),Comedy|Drama,#N/A
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,#N/A
3048,Under the Rainbow (1981),Comedy,#N/A
3051,Anywhere But Here (1999),Comedy|Drama,#N/A
3052,Dogma (1999),Adventure|Comedy|Fantasy,#N/A
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,#N/A
3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi,#N/A
3055,Felicia's Journey (1999),Thriller,#N/A
3056,Oxygen (1999),Crime|Drama|Thriller,#N/A
3057,Where's Marlowe? (1998),Comedy,#N/A
3060,"Commitments, The (1991)",Comedy|Drama|Musical,#N/A
3061,Holiday Inn (1942),Comedy|Musical,#N/A
3062,"Longest Day, The (1962)",Action|Drama|War,#N/A
3063,Poison Ivy (1992),Drama|Thriller,#N/A
3064,Poison Ivy: New Seduction (1997),Drama|Thriller,#N/A
3066,Tora! Tora! Tora! (1970),Action|Drama|War,#N/A
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama,#N/A
3068,"Verdict, The (1982)",Drama|Mystery,#N/A
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,#N/A
3071,Stand and Deliver (1988),Comedy|Drama,#N/A
3072,Moonstruck (1987),Comedy|Romance,#N/A
3073,"Sandpiper, The (1965)",Drama|Romance,#N/A
3074,Jeremiah Johnson (1972),Western,#N/A
3075,Repulsion (1965),Drama|Horror,#N/A
3076,Irma la Douce (1963),Comedy,#N/A
3077,42 Up (1998),Documentary,#N/A
3078,Liberty Heights (1999),Drama,#N/A
3079,Mansfield Park (1999),Comedy|Drama|Romance,#N/A
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,#N/A
3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller,#N/A
3083,All About My Mother (Todo sobre mi madre) (1999),Drama,#N/A
3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,#N/A
3087,Scrooged (1988),Comedy|Fantasy|Romance,#N/A
3088,Harvey (1950),Comedy|Fantasy,#N/A
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama,#N/A
3090,Matewan (1987),Drama,#N/A
3091,Kagemusha (1980),Drama|War,#N/A
3093,McCabe & Mrs. Miller (1971),Drama|Western,#N/A
3094,Maurice (1987),Drama|Romance,#N/A
3095,"Grapes of Wrath, The (1940)",Drama,#N/A
3096,My Man Godfrey (1957),Comedy,#N/A
3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,#N/A
3098,"Natural, The (1984)",Drama,#N/A
3099,Shampoo (1975),Comedy|Drama|Romance,#N/A
3100,"River Runs Through It, A (1992)",Drama,#N/A
3101,Fatal Attraction (1987),Drama|Thriller,#N/A
3102,Jagged Edge (1985),Crime|Romance|Thriller,#N/A
3103,Stanley & Iris (1990),Drama|Romance,#N/A
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller,#N/A
3105,Awakenings (1990),Drama|Mystery,#N/A
3106,Come See the Paradise (1990),Drama|Romance,#N/A
3107,Backdraft (1991),Action|Drama,#N/A
3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,#N/A
3109,"River, The (1984)",Drama,#N/A
3111,Places in the Heart (1984),Drama,#N/A
3112,'night Mother (1986),Drama,#N/A
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,#N/A
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,#N/A
3115,Flawless (1999),Drama,#N/A
3117,Ride with the Devil (1999),Drama|Romance|War,#N/A
3120,"Distinguished Gentleman, The (1992)",Comedy,#N/A
3125,"End of the Affair, The (1999)",Drama,#N/A
3127,Holy Smoke (1999),Comedy|Drama,#N/A
3129,Sweet and Lowdown (1999),Comedy|Drama,#N/A
3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama,#N/A
3132,Daddy Long Legs (1919),Comedy|Drama,#N/A
3134,Grand Illusion (La grande illusion) (1937),Drama|War,#N/A
3135,"Great Santini, The (1979)",Drama,#N/A
3138,Stealing Home (1988),Drama,#N/A
3141,"Two Jakes, The (1990)",Drama,#N/A
3142,U2: Rattle and Hum (1988),Documentary|Musical,#N/A
3143,Hell in the Pacific (1968),Drama|War,#N/A
3145,Cradle Will Rock (1999),Drama,#N/A
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,#N/A
3147,"Green Mile, The (1999)",Crime|Drama,#N/A
3148,"Cider House Rules, The (1999)",Drama,#N/A
3150,"War Zone, The (1999)",Drama|Thriller,#N/A
3152,"Last Picture Show, The (1971)",Drama,#N/A
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,#N/A
3155,Anna and the King (1999),Drama|Romance,#N/A
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,#N/A
3157,Stuart Little (1999),Children|Comedy|Fantasy,#N/A
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,#N/A
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,#N/A
3160,Magnolia (1999),Drama,#N/A
3161,Onegin (1999),Drama|Romance,#N/A
3162,Simpatico (1999),Comedy|Drama,#N/A
3163,Topsy-Turvy (1999),Comedy|Drama|Musical,#N/A
3165,Boiling Point (1993),Action|Drama,#N/A
3167,Carnal Knowledge (1971),Comedy|Drama,#N/A
3168,Easy Rider (1969),Adventure|Drama,#N/A
3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller,#N/A
3171,Room at the Top (1959),Drama,#N/A
3173,Any Given Sunday (1999),Drama,#N/A
3174,Man on the Moon (1999),Comedy|Drama,#N/A
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,#N/A
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,#N/A
3177,Next Friday (2000),Comedy,#N/A
3178,"Hurricane, The (1999)",Drama,#N/A
3179,Angela's Ashes (1999),Drama,#N/A
3181,Titus (1999),Drama,#N/A
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,#N/A
3183,"Third Miracle, The (1999)",Drama,#N/A
3185,Snow Falling on Cedars (1999),Drama,#N/A
3186,"Girl, Interrupted (1999)",Drama,#N/A
3189,My Dog Skip (1999),Children|Drama,#N/A
3190,Supernova (2000),Adventure|Sci-Fi|Thriller,#N/A
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,#N/A
3194,"Way We Were, The (1973)",Drama|Romance,#N/A
3196,Stalag 17 (1953),Drama|War,#N/A
3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller,#N/A
3198,Papillon (1973),Crime|Drama,#N/A
3200,"Last Detail, The (1973)",Comedy|Drama,#N/A
3201,Five Easy Pieces (1970),Drama,#N/A
3203,Dead Calm (1989),Thriller,#N/A
3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,#N/A
3206,Against All Odds (1984),Romance,#N/A
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,#N/A
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,#N/A
3211,"Cry in the Dark, A (1988)",Drama,#N/A
3213,Batman: Mask of the Phantasm (1993),Animation|Children,#N/A
3214,American Flyers (1985),Drama,#N/A
3217,"Star Is Born, A (1937)",Drama,#N/A
3219,Pacific Heights (1990),Mystery|Thriller,#N/A
3221,"Draughtsman's Contract, The (1982)",Drama,#N/A
3223,"Zed & Two Noughts, A (1985)",Drama,#N/A
3224,Woman in the Dunes (Suna no onna) (1964),Drama,#N/A
3225,Down to You (2000),Comedy|Romance,#N/A
3230,"Odessa File, The (1974)",Thriller,#N/A
3235,Where the Buffalo Roam (1980),Comedy,#N/A
3238,Eye of the Beholder (1999),Thriller,#N/A
3240,"Big Tease, The (1999)",Comedy,#N/A
3241,"Cup, The (Phörpa) (1999)",Comedy,#N/A
3243,Encino Man (1992),Comedy,#N/A
3244,"Goodbye Girl, The (1977)",Comedy|Romance,#N/A
3246,Malcolm X (1992),Drama,#N/A
3247,Sister Act (1992),Comedy|Crime,#N/A
3248,Sister Act 2: Back in the Habit (1993),Comedy,#N/A
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,#N/A
3250,Alive (1993),Drama,#N/A
3251,Agnes of God (1985),Drama|Mystery,#N/A
3252,Scent of a Woman (1992),Drama,#N/A
3253,Wayne's World (1992),Comedy,#N/A
3254,Wayne's World 2 (1993),Comedy,#N/A
3255,"League of Their Own, A (1992)",Comedy|Drama,#N/A
3256,Patriot Games (1992),Action|Crime|Drama|Thriller,#N/A
3257,"Bodyguard, The (1992)",Drama|Romance|Thriller,#N/A
3258,Death Becomes Her (1992),Comedy|Fantasy,#N/A
3259,Far and Away (1992),Adventure|Drama|Romance,#N/A
3260,Howards End (1992),Drama,#N/A
3261,Singles (1992),Comedy|Drama|Romance,#N/A
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,#N/A
3263,White Men Can't Jump (1992),Comedy|Drama,#N/A
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,#N/A
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,#N/A
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,#N/A
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,#N/A
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,#N/A
3269,Forever Young (1992),Drama|Romance|Sci-Fi,#N/A
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,#N/A
3271,Of Mice and Men (1992),Drama,#N/A
3272,Bad Lieutenant (1992),Crime|Drama,#N/A
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,#N/A
3274,Single White Female (1992),Drama|Thriller,#N/A
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,#N/A
3276,Gun Shy (2000),Comedy,#N/A
3280,"Baby, The (1973)",Horror,#N/A
3281,"Brandon Teena Story, The (1998)",Documentary,#N/A
3283,Minnie and Moskowitz (1971),Action,#N/A
3284,They Might Be Giants (1971),Comedy|Mystery|Romance,#N/A
3285,"Beach, The (2000)",Adventure|Drama,#N/A
3286,Snow Day (2000),Comedy,#N/A
3287,"Tigger Movie, The (2000)",Animation|Children,#N/A
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,#N/A
3294,Eaten Alive (1977),Horror,#N/A
3295,Raining Stones (1993),Drama,#N/A
3296,To Sir with Love (1967),Drama,#N/A
3298,Boiler Room (2000),Crime|Drama|Thriller,#N/A
3299,Hanging Up (2000),Comedy|Drama,#N/A
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,#N/A
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,#N/A
3302,Beautiful People (1999),Comedy,#N/A
3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,#N/A
3306,"Circus, The (1928)",Comedy,#N/A
3307,City Lights (1931),Comedy|Drama|Romance,#N/A
3308,"Flamingo Kid, The (1984)",Comedy|Drama,#N/A
3310,"Kid, The (1921)",Comedy|Drama,#N/A
3313,Class Reunion (1982),Comedy,#N/A
3315,Happy Go Lovely (1951),Musical,#N/A
3316,Reindeer Games (2000),Action|Thriller,#N/A
3317,Wonder Boys (2000),Comedy|Drama,#N/A
3323,Chain of Fools (2000),Comedy|Crime,#N/A
3324,Drowning Mona (2000),Comedy,#N/A
3325,"Next Best Thing, The (2000)",Comedy|Drama,#N/A
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,#N/A
3327,Beyond the Mat (1999),Documentary,#N/A
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,#N/A
3329,The Year My Voice Broke (1987),Drama|Romance,#N/A
3330,Splendor in the Grass (1961),Drama|Romance,#N/A
3331,My Tutor (1983),Drama,#N/A
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,#N/A
3338,For All Mankind (1989),Documentary,#N/A
3341,Born Yesterday (1950),Comedy,#N/A
3342,Birdy (1984),Drama|War,#N/A
3344,Blood Feast (1963),Horror,#N/A
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children,#N/A
3347,Never Cry Wolf (1983),Adventure|Drama,#N/A
3350,"Raisin in the Sun, A (1961)",Drama,#N/A
3353,"Closer You Get, The (2000)",Comedy|Romance,#N/A
3354,Mission to Mars (2000),Sci-Fi,#N/A
3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,#N/A
3357,East-West (Est-ouest) (1999),Drama|Romance,#N/A
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,#N/A
3359,Breaking Away (1979),Comedy|Drama,#N/A
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,#N/A
3361,Bull Durham (1988),Comedy|Drama|Romance,#N/A
3362,Dog Day Afternoon (1975),Crime|Drama,#N/A
3363,American Graffiti (1973),Comedy|Drama,#N/A
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,#N/A
3365,"Searchers, The (1956)",Drama|Western,#N/A
3368,"Big Country, The (1958)",Romance|Western,#N/A
3370,Betrayed (1988),Drama|Thriller,#N/A
3372,"Bridge at Remagen, The (1969)",Action|War,#N/A
3374,Daughters of the Dust (1991),Drama,#N/A
3378,"Ogre, The (Unhold, Der) (1996)",Drama,#N/A
3379,On the Beach (1959),Drama,#N/A
3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime,#N/A
3385,Volunteers (1985),Comedy,#N/A
3386,JFK (1991),Drama|Mystery|Thriller,#N/A
3387,Who's Harry Crumb? (1989),Comedy|Mystery,#N/A
3388,Harry and the Hendersons (1987),Children|Comedy,#N/A
3389,Let's Get Harry (1986),Action|Adventure,#N/A
3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance,#N/A
3391,Who's That Girl? (1987),Comedy,#N/A
3392,She-Devil (1989),Comedy,#N/A
3393,Date with an Angel (1987),Comedy|Fantasy|Romance,#N/A
3394,Blind Date (1987),Comedy|Romance,#N/A
3395,Nadine (1987),Comedy,#N/A
3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,#N/A
3397,"Great Muppet Caper, The (1981)",Children|Comedy,#N/A
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical,#N/A
3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy,#N/A
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,#N/A
3402,Turtle Diary (1985),Comedy|Drama|Romance,#N/A
3403,Raise the Titanic (1980),Drama|Thriller,#N/A
3404,Titanic (1953),Action|Drama,#N/A
3405,"Night to Remember, A (1958)",Action|Drama,#N/A
3406,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War,#N/A
3408,Erin Brockovich (2000),Drama,#N/A
3409,Final Destination (2000),Drama|Thriller,#N/A
3410,Soft Fruit (1999),Comedy|Drama,#N/A
3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama,#N/A
3414,Love Is a Many-Splendored Thing (1955),Drama|Romance|War,#N/A
3415,"Mirror, The (Zerkalo) (1975)",Drama,#N/A
3417,"Crimson Pirate, The (1952)",Adventure|Comedy,#N/A
3418,Thelma & Louise (1991),Adventure|Crime|Drama,#N/A
3420,...And Justice for All (1979),Drama|Thriller,#N/A
3421,Animal House (1978),Comedy,#N/A
3422,She's Gotta Have It (1986),Comedy|Romance,#N/A
3423,School Daze (1988),Drama,#N/A
3424,Do the Right Thing (1989),Drama,#N/A
3425,Mo' Better Blues (1990),Drama|Musical,#N/A
3426,Jungle Fever (1991),Drama|Romance,#N/A
3428,"Champ, The (1979)",Drama,#N/A
3429,Creature Comforts (1989),Animation|Comedy,#N/A
3430,Death Wish (1974),Action|Crime|Drama,#N/A
3431,Death Wish 2 (1982),Action|Drama,#N/A
3432,Death Wish 3 (1985),Action|Drama,#N/A
3433,Death Wish 4: The Crackdown (1987),Action|Drama,#N/A
3434,Death Wish 5: The Face of Death (1994),Action|Drama,#N/A
3435,Double Indemnity (1944),Crime|Drama|Film-Noir,#N/A
3436,Dying Young (1991),Drama|Romance,#N/A
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi,#N/A
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy,#N/A
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,#N/A
3441,Red Dawn (1984),Action|Drama|War,#N/A
3442,Band of the Hand (1986),Action|Crime|Drama,#N/A
3444,Bloodsport (1988),Action,#N/A
3445,Eyes of Laura Mars (1978),Mystery|Thriller,#N/A
3446,Funny Bones (1995),Comedy|Drama,#N/A
3447,"Good Earth, The (1937)",Drama,#N/A
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,#N/A
3449,"Good Mother, The (1988)",Drama,#N/A
3450,Grumpy Old Men (1993),Comedy,#N/A
3451,Guess Who's Coming to Dinner (1967),Drama,#N/A
3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller,#N/A
3453,Here on Earth (2000),Drama|Romance,#N/A
3454,Whatever It Takes (2000),Comedy|Romance,#N/A
3455,Buddy Boy (1999),Drama|Thriller,#N/A
3456,"Color of Paradise, The (Rang-e khoda) (1999)",Drama,#N/A
3459,Gothic (1986),Drama|Horror,#N/A
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,#N/A
3462,Modern Times (1936),Comedy|Drama|Romance,#N/A
3466,Heart and Souls (1993),Comedy|Fantasy,#N/A
3467,Hud (1963),Drama|Western,#N/A
3468,"Hustler, The (1961)",Drama,#N/A
3469,Inherit the Wind (1960),Drama,#N/A
3470,Dersu Uzala (1975),Adventure|Drama,#N/A
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,#N/A
3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),Comedy,#N/A
3474,Retroactive (1997),Sci-Fi|Thriller,#N/A
3475,"Place in the Sun, A (1951)",Drama|Romance,#N/A
3476,Jacob's Ladder (1990),Horror|Mystery,#N/A
3477,Empire Records (1995),Comedy|Drama,#N/A
3478,"Bamba, La (1987)",Drama,#N/A
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,#N/A
3480,Lucas (1986),Drama|Romance,#N/A
3481,High Fidelity (2000),Comedy|Drama|Romance,#N/A
3483,"Road to El Dorado, The (2000)",Animation|Children,#N/A
3484,"Skulls, The (2000)",Thriller,#N/A
3489,Hook (1991),Adventure|Comedy|Fantasy,#N/A
3492,"Son of the Sheik, The (1926)",Adventure|Comedy|Romance,#N/A
3494,True Grit (1969),Adventure|Drama|Western,#N/A
3496,Madame Sousatzka (1988),Drama,#N/A
3497,Max Dugan Returns (1983),Comedy,#N/A
3498,Midnight Express (1978),Drama,#N/A
3499,Misery (1990),Drama|Horror|Thriller,#N/A
3500,Mr. Saturday Night (1992),Comedy|Drama,#N/A
3501,Murphy's Romance (1985),Comedy|Romance,#N/A
3502,My Life (1993),Drama,#N/A
3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,#N/A
3504,Network (1976),Comedy|Drama,#N/A
3505,No Way Out (1987),Drama|Mystery|Thriller,#N/A
3506,North Dallas Forty (1979),Comedy|Drama,#N/A
3507,"Odd Couple, The (1968)",Comedy,#N/A
3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western,#N/A
3510,Frequency (2000),Drama|Thriller,#N/A
3511,Ready to Rumble (2000),Comedy,#N/A
3512,Return to Me (2000),Drama|Romance,#N/A
3513,Rules of Engagement (2000),Drama|Thriller,#N/A
3514,Joe Gould's Secret (2000),Drama,#N/A
3515,Me Myself I (2000),Comedy|Romance,#N/A
3516,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance,#N/A
3519,Force 10 from Navarone (1978),Action|Drama|War,#N/A
3521,Mystery Train (1989),Comedy|Drama,#N/A
3524,Arthur (1981),Comedy|Romance,#N/A
3525,Bachelor Party (1984),Comedy,#N/A
3526,Parenthood (1989),Comedy|Drama,#N/A
3527,Predator (1987),Action|Sci-Fi|Thriller,#N/A
3528,"Prince of Tides, The (1991)",Drama|Romance,#N/A
3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller,#N/A
3531,All the Vermeers in New York (1990),Comedy|Drama|Romance,#N/A
3534,28 Days (2000),Drama,#N/A
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller,#N/A
3536,Keeping the Faith (2000),Comedy|Drama|Romance,#N/A
3537,Where the Money Is (2000),Comedy|Drama,#N/A
3538,East is East (1999),Comedy,#N/A
3539,"Filth and the Fury, The (2000)",Documentary,#N/A
3543,Diner (1982),Comedy|Drama,#N/A
3544,Shakes the Clown (1992),Comedy,#N/A
3545,Cabaret (1972),Drama|Musical,#N/A
3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller,#N/A
3548,Auntie Mame (1958),Comedy|Drama,#N/A
3549,Guys and Dolls (1955),Comedy|Musical|Romance,#N/A
3550,The Hunger (1983),Horror,#N/A
3551,Marathon Man (1976),Crime|Drama|Thriller,#N/A
3552,Caddyshack (1980),Comedy,#N/A
3553,Gossip (2000),Drama|Thriller,#N/A
3554,Love and Basketball (2000),Drama|Romance,#N/A
3555,U-571 (2000),Action|Thriller|War,#N/A
3556,"Virgin Suicides, The (1999)",Drama|Romance,#N/A
3557,Jennifer 8 (1992),Mystery|Thriller,#N/A
3559,Limelight (1952),Comedy|Drama|Romance,#N/A
3563,"Crow: Salvation, The (2000)",Action|Horror,#N/A
3564,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy,#N/A
3565,Where the Heart Is (2000),Comedy|Drama,#N/A
3566,"Big Kahuna, The (2000)",Comedy|Drama,#N/A
3567,Bossa Nova (2000),Comedy|Drama|Romance,#N/A
3568,Smiling Fish and Goat on Fire (1999),Comedy|Romance,#N/A
3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama,#N/A
3571,Time Code (2000),Comedy|Drama,#N/A
3572,Carnosaur (1993),Horror|Sci-Fi,#N/A
3573,Carnosaur 2 (1995),Horror|Sci-Fi,#N/A
3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,#N/A
3576,"Hidden, The (1987)",Action|Horror|Sci-Fi,#N/A
3577,Two Moon Junction (1988),Drama|Romance,#N/A
3578,Gladiator (2000),Action|Adventure|Drama,#N/A
3580,Up at the Villa (2000),Drama,#N/A
3581,Human Traffic (1999),Comedy,#N/A
3584,Breathless (1983),Action|Drama|Romance|Thriller,#N/A
3586,The Idolmaker (1980),Drama|Romance,#N/A
3587,Inferno (1980),Horror,#N/A
3590,"Lords of Flatbush, The (1974)",Comedy|Drama,#N/A
3591,Mr. Mom (1983),Comedy|Drama,#N/A
3592,"Time Masters (Maîtres du temps, Les) (1982)",Animation|Sci-Fi,#N/A
3593,Battlefield Earth (2000),Action|Sci-Fi,#N/A
3594,Center Stage (2000),Drama|Musical,#N/A
3596,Screwed (2000),Comedy,#N/A
3597,Whipped (2000),Comedy,#N/A
3598,Hamlet (2000),Crime|Drama|Romance|Thriller,#N/A
3599,Anchors Aweigh (1945),Comedy|Musical,#N/A
3604,Gypsy (1962),Musical,#N/A
3606,On the Town (1949),Comedy|Musical|Romance,#N/A
3608,Pee-wee's Big Adventure (1985),Adventure|Comedy,#N/A
3609,Regret to Inform (1998),Documentary,#N/A
3614,Honeymoon in Vegas (1992),Comedy|Romance,#N/A
3615,Dinosaur (2000),Adventure|Animation|Children,#N/A
3616,Loser (2000),Comedy|Romance,#N/A
3617,Road Trip (2000),Comedy,#N/A
3618,Small Time Crooks (2000),Comedy|Crime,#N/A
3619,"Hollywood Knights, The (1980)",Comedy,#N/A
3622,"Twelve Chairs, The (1970)",Comedy,#N/A
3623,Mission: Impossible II (2000),Action|Adventure|Thriller,#N/A
3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western,#N/A
3625,Better Living Through Circuitry (1999),Documentary,#N/A
3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy,#N/A
3627,Carnival of Souls (1962),Horror|Thriller,#N/A
3628,Flying Tigers (1942),Action|Drama|Romance|War,#N/A
3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance,#N/A
3632,Monsieur Verdoux (1947),Comedy|Crime,#N/A
3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller,#N/A
3634,Seven Days in May (1964),Thriller,#N/A
3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller,#N/A
3637,Vagabond (Sans toit ni loi) (1985),Drama,#N/A
3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller,#N/A
3639,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller,#N/A
3640,"King in New York, A (1957)",Comedy|Drama,#N/A
3641,"Woman of Paris, A (1923)",Drama,#N/A
3643,"Fighting Seabees, The (1944)",Action|Drama|War,#N/A
3646,Big Momma's House (2000),Comedy,#N/A
3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",Horror|Sci-Fi,#N/A
3649,American Gigolo (1980),Drama,#N/A
3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",Horror,#N/A
3653,"Endless Summer, The (1966)",Documentary,#N/A
3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War,#N/A
3655,Blow-Out (La grande bouffe) (1973),Drama,#N/A
3658,Quatermass and the Pit (1967),Horror|Sci-Fi,#N/A
3660,Puppet Master (1989),Horror|Sci-Fi|Thriller,#N/A
3661,Puppet Master II (1991),Horror|Sci-Fi|Thriller,#N/A
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,#N/A
